Id,Probability
395,0.005368836
396,0.0047667297
397,0.11731219
398,0.19646034
399,0.006498562
400,0.014146886
401,0.0060069147
402,0.003913305
403,0.010727797
404,0.002442384
405,0.82737756
406,0.8114455
407,0.021141764
408,0.0495466
409,0.017920634
410,0.007668904
411,0.024893373
412,0.037584644
413,0.11425365
414,0.006075607
415,0.008380124
416,0.056526583
417,0.13595188
418,0.040804535
419,0.0035642732
420,0.013185443
421,0.00545155
422,0.0060806456
423,0.03610532
424,0.0021731157
425,0.0038466547
426,0.011062985
427,0.036251545
428,0.009602089
429,0.1005317
430,0.010901165
431,0.163771
432,0.002460809
433,0.014238412
434,0.010443303
435,0.03748863
436,0.03303794
437,0.052143637
438,0.12525438
439,0.0072687827
440,0.047761258
441,0.014867461
442,0.018499034
443,0.022454126
444,0.0017214057
445,0.020659039
446,0.4491585
447,0.009404052
448,0.06305824
449,0.17691727
450,0.0042212447
451,0.019686166
452,0.00417542
453,0.091203734
454,0.0042848093
455,0.039974555
456,0.018081395
457,0.031866506
458,0.003635992
459,0.101025015
460,0.0064572673
461,0.009757653
462,0.053783514
463,0.012256967
464,0.046609562
465,0.07649139
466,0.012268565
467,0.004867879
468,0.013759625
469,0.0064328187
470,0.13487568
471,0.0055394685
472,0.012978294
473,0.24911858
474,0.029224738
475,0.011302452
476,0.0121265715
477,0.0026337637
478,0.01442861
479,0.019432936
480,0.0061967536
481,0.09192418
482,0.0018019001
483,0.020653298
484,0.048119765
485,0.0025141921
486,0.32270074
487,0.022299083
488,0.06980256
489,0.034350544
490,0.0149447685
491,0.01960029
492,0.015367324
493,0.31113434
494,0.004359666
495,0.34365985
496,0.026847988
497,0.009662229
498,0.005954836
499,0.10120051
500,0.01379334
501,0.012030669
502,0.012291433
503,0.02186318
504,0.007436495
505,0.008570826
506,0.11991787
507,0.026534624
508,0.0021950367
509,0.0021966174
510,0.0126535185
511,0.01408537
512,0.23232947
513,0.06430354
514,0.018092265
515,0.014308461
516,0.2962525
517,0.014803708
518,0.00521477
519,0.0032204173
520,0.010192377
521,0.0025252204
522,0.011583317
523,0.10888544
524,0.056777947
525,0.053283066
526,0.3342157
527,0.098813534
528,0.007871785
529,0.124642655
530,0.0150030395
531,0.009316846
532,0.0071810964
533,0.010963449
534,0.0017291509
535,0.013719435
536,0.0035696677
537,0.0061495933
538,0.043999784
539,0.00930697
540,0.017385315
541,0.018933943
542,0.016836978
543,0.016022967
544,0.0709198
545,0.015615294
546,0.001729653
547,0.17039014
548,0.004114497
549,0.0021475325
550,0.30369598
551,0.21888532
552,0.028701594
553,0.011283811
554,0.011014142
555,0.041083045
556,0.01558999
557,0.046131667
558,0.021692147
559,0.08362446
560,0.018289201
561,0.0015426846
562,0.009629709
563,0.052583784
564,0.08091156
565,0.06335324
566,0.008715943
567,0.004745781
568,0.027380591
569,0.29910988
570,0.043426923
571,0.17475301
572,0.013094229
573,0.011007838
574,0.064687595
575,0.039465833
576,0.0030902633
577,0.015725253
578,0.0057677147
579,0.08467396
580,0.012162428
581,0.0084445765
582,0.0045927274
583,0.005144524
584,0.016989315
585,0.030568505
586,0.008653017
587,0.01877911
588,0.051089868
589,0.011241077
590,0.011126964
591,0.1863484
592,0.006509097
593,0.017610328
594,0.012024707
595,0.12414137
596,0.042698782
597,0.0092536155
598,0.017304124
599,0.010130665
600,0.0033581243
601,0.008222746
602,0.035998967
603,0.023299763
604,0.011752229
605,0.072204806
606,0.004883146
607,0.08649491
608,0.020861119
609,0.20678647
610,0.04718051
611,0.037074372
612,0.0037459778
613,0.010688296
614,0.029205643
615,0.0118656885
616,0.00400719
617,0.18376629
618,0.003846428
619,0.015530205
620,0.013276441
621,0.0042868643
622,0.041221138
623,0.017300664
624,0.01242234
625,0.056673247
626,0.8068516
627,0.04755932
628,0.0052918205
629,0.010752987
630,0.25325906
631,0.005442436
632,0.013613047
633,0.005725592
634,0.028528923
635,0.1898154
636,0.0006153443
637,0.0074012135
638,0.008085022
639,0.068461105
640,0.004670812
641,0.015818384
642,0.34876028
643,0.058376826
644,0.48524404
645,0.050670616
646,0.3297182
647,0.008818904
648,0.15700047
649,0.0020486796
650,0.01502214
651,0.27697176
652,0.0074823583
653,0.03451558
654,0.54684657
655,0.007443971
656,0.028236205
657,0.013973688
658,0.00892382
659,0.054840595
660,0.23267756
661,0.018566525
662,0.32672405
663,0.09122496
664,0.091988064
665,0.42091802
666,0.0026199142
667,0.013568613
668,0.12998398
669,0.6029183
670,0.029001717
671,0.0077339755
672,0.05218329
673,0.049799196
674,0.00261618
675,0.72060233
676,0.1596506
677,0.013970817
678,0.024211913
679,0.024164502
680,0.12900592
681,0.028191252
682,0.0082512945
683,0.040649373
684,0.007827557
685,0.08121117
686,0.0039998717
687,0.0034329563
688,0.00656521
689,0.10762272
690,0.016480576
691,0.05542756
692,0.5066479
693,0.029510064
694,0.02197764
695,0.032303788
696,0.011138145
697,0.00091031234
698,0.047649287
699,0.2615377
700,0.009428983
701,0.0052758204
702,0.2558067
703,0.10240725
704,0.31543258
705,0.013070108
706,0.005750707
707,0.029314253
708,0.012094983
709,0.0103214625
710,0.007862776
711,0.055394717
712,0.20298377
713,0.015530024
714,0.009819266
715,0.010856951
716,0.28439522
717,0.008005898
718,0.034483287
719,0.0208995
720,0.0038067356
721,0.003901127
722,0.012105004
723,0.043811124
724,0.0039650826
725,0.20442489
726,0.00847906
727,0.008979579
728,0.035427388
729,0.082152784
730,0.5953232
731,0.012209851
732,0.02964502
733,0.0022039486
734,0.008359173
735,0.06535546
736,0.043111693
737,0.033689152
738,0.148843
739,0.013680879
740,0.0036632875
741,0.00731038
742,0.010522992
743,0.055105362
744,0.015503742
745,0.011231653
746,0.05013174
747,0.013125816
748,0.035185777
749,0.04961529
750,0.06646746
751,0.2777041
752,0.0037576284
753,0.0071327593
754,0.0031980705
755,0.013565723
756,0.0118208155
757,0.073138855
758,0.03716493
759,0.0058985013
760,0.010356181
761,0.007921946
762,0.061584722
763,0.037947718
764,0.0074808253
765,0.0052795806
766,0.09048304
767,0.0065564145
768,0.06584511
769,0.01465057
770,0.15465456
771,0.006054758
772,0.13219349
773,0.059934974
774,0.010435017
775,0.04750248
776,0.007950978
777,0.11526535
778,0.008869393
779,0.016893668
780,0.2700534
781,0.14196445
782,0.01656341
783,0.009831383
784,0.042824294
785,0.025044905
786,0.11088149
787,0.036338076
788,0.01446719
789,0.13285577
790,0.13436759
791,0.011202476
792,0.4717507
793,0.088112466
794,0.0076107625
795,0.30373028
796,0.003971242
797,0.09652041
798,0.012920552
799,0.2427765
800,0.011901719
801,0.010554237
802,0.005939501
803,0.06207339
804,0.012021904
805,0.21649699
806,0.0068420176
807,0.005984124
808,0.014816016
809,0.019582449
810,0.013203038
811,0.06955634
812,0.027816603
813,0.02160636
814,0.008073211
815,0.10455087
816,0.033698678
817,0.0020831442
818,0.022800863
819,0.003983263
820,0.046257198
821,0.013200684
822,0.20929644
823,0.008378572
824,0.0066731623
825,0.012381744
826,0.017845262
827,0.050776515
828,0.012914229
829,0.007991952
830,0.012154411
831,0.14984466
832,0.02359814
833,0.25763005
834,0.0074702045
835,0.048872016
836,0.021445064
837,0.11127947
838,0.019471979
839,0.03522264
840,0.35073948
841,0.1664254
842,0.047736447
843,0.11597778
844,0.044531997
845,0.5447836
846,0.90063316
847,0.013640177
848,0.006506606
849,0.3368211
850,0.012333852
851,0.018148437
852,0.02888446
853,0.04793884
854,0.024191998
855,0.0048171626
856,0.032321736
857,0.021636833
858,0.036648057
859,0.0028013703
860,0.032212045
861,0.38705748
862,0.0029921473
863,0.0060883043
864,0.0071768034
865,0.012910011
866,0.0031694572
867,0.007731276
868,0.07839675
869,0.029562844
870,0.00536497
871,0.009326745
872,0.06562678
873,0.005293721
874,0.0038865989
875,0.009673719
876,0.054704264
877,0.012601077
878,0.01925883
879,0.0021174045
880,0.013013905
881,0.01030798
882,0.049787164
883,0.05596972
884,0.021539912
885,0.0020836985
886,0.018424775
887,0.053421702
888,0.59461826
889,0.022416903
890,0.03141942
891,0.0075045694
892,0.0072611994
893,0.55539805
894,0.77852625
895,0.016638476
896,0.015842052
897,0.014956918
898,0.0027634744
899,0.009837874
900,0.0044068885
901,0.042750776
902,0.034884628
903,0.013623085
904,0.004293458
905,0.008318134
906,0.013322233
907,0.06185397
908,0.10420176
909,0.056882866
910,0.0144244125
911,0.029238947
912,0.092520416
913,0.004174308
914,0.0116755655
915,0.034131356
916,0.006916705
917,0.02505792
918,0.006945341
919,0.020553153
920,0.075917095
921,0.063805796
922,0.053463567
923,0.110139884
924,0.018290473
925,0.007821441
926,0.12476524
927,0.048884373
928,0.021251056
929,0.049265724
930,0.18881395
931,0.11675587
932,0.0114996955
933,0.021652544
934,0.0044752983
935,0.0020267689
936,0.003090732
937,0.010694806
938,0.010765269
939,0.04121429
940,0.0015721103
941,0.03165455
942,0.006461166
943,0.068031535
944,0.09898855
945,0.011401365
946,0.00784928
947,0.053152945
948,0.011901142
949,0.033565577
950,0.005243299
951,0.0020719839
952,0.10271146
953,0.049169064
954,0.0050914614
955,0.14823282
956,0.039390586
957,0.010762217
958,0.023263184
959,0.019039573
960,0.008242792
961,0.005774993
962,0.008221552
963,0.0047410647
964,0.011724312
965,0.035570063
966,0.03388868
967,0.04028417
968,0.021326942
969,0.25602427
970,0.1318288
971,0.004666292
972,0.34257886
973,0.012779331
974,0.101827554
975,0.005527081
976,0.0075403266
977,0.077978596
978,0.008446469
979,0.06581445
980,0.69472665
981,0.0038421024
982,0.0066026044
983,0.0077966214
984,0.008093868
985,0.045652285
986,0.24627662
987,0.0046316325
988,0.008038638
989,0.015217506
990,0.017793387
991,0.019647224
992,0.003200026
993,0.0070587867
994,0.04034194
995,0.0020382602
996,0.4504281
997,0.0030509734
998,0.013691641
999,0.0122179175
1000,0.007552786
1001,0.0031824836
1002,0.05296718
1003,0.0161667
1004,0.007002197
1005,0.07344027
1006,0.014664219
1007,0.035014246
1008,0.0072692577
1009,0.006652377
1010,0.005332706
1011,0.006023168
1012,0.01021356
1013,0.016365685
1014,0.06779772
1015,0.0059264293
1016,0.124269694
1017,0.0033241997
1018,0.24205981
1019,0.02801788
1020,0.0048423205
1021,0.015860492
1022,0.030420123
1023,0.012780943
1024,0.19008061
1025,0.00683332
1026,0.005935234
1027,0.018449416
1028,0.00850061
1029,0.004873181
1030,0.0056741894
1031,0.0076505137
1032,0.040594347
1033,0.00479796
1034,0.035995565
1035,0.0039126803
1036,0.010740101
1037,0.00805672
1038,0.004977868
1039,0.008616941
1040,0.0013562513
1041,0.044696104
1042,0.31010085
1043,0.0066366536
1044,0.03694102
1045,0.03293185
1046,0.007321253
1047,0.0043811467
1048,0.020610845
1049,0.0074385297
1050,0.016877243
1051,0.012067427
1052,0.033630192
1053,0.335167
1054,0.0054654866
1055,0.07031478
1056,0.00444854
1057,0.003785197
1058,0.011527068
1059,0.069986895
1060,0.045214545
1061,0.05786299
1062,0.036104456
1063,0.004597439
1064,0.019657223
1065,0.09364768
1066,0.01629893
1067,0.037900537
1068,0.0036545817
1069,0.008775678
1070,0.012560577
1071,0.004869143
1072,0.03263324
1073,0.40615574
1074,0.010021009
1075,0.017825482
1076,0.023059899
1077,0.015505424
1078,0.008449929
1079,0.18982726
1080,0.027219918
1081,0.015813997
1082,0.103008434
1083,0.015737168
1084,0.03735324
1085,0.017313622
1086,0.015254473
1087,0.039849658
1088,0.043957237
1089,0.28653038
1090,0.011734112
1091,0.007028542
1092,0.003954887
1093,0.08804584
1094,0.0119752
1095,0.19842668
1096,0.07693643
1097,0.022092419
1098,0.07913989
1099,0.05786373
1100,0.044802956
1101,0.02042697
1102,0.006151237
1103,0.012271259
1104,0.0041719954
1105,0.039061133
1106,0.042420745
1107,0.02056565
1108,0.14186072
1109,0.050660774
1110,0.020556245
1111,0.007937818
1112,0.0058974586
1113,0.014666465
1114,0.014831371
1115,0.00937991
1116,0.010998467
1117,0.08686537
1118,0.20858824
1119,0.0041776374
1120,0.019851245
1121,0.028177995
1122,0.00473884
1123,0.022295881
1124,0.33804908
1125,0.011556254
1126,0.080996744
1127,0.013985821
1128,0.27235743
1129,0.017295232
1130,0.012868186
1131,0.0056981836
1132,0.461807
1133,0.007562908
1134,0.078446046
1135,0.24635111
1136,0.0644934
1137,0.0058913645
1138,0.01129081
1139,0.013997676
1140,0.0068169325
1141,0.006916705
1142,0.005571964
1143,0.12127251
1144,0.2632579
1145,0.036639605
1146,0.06256387
1147,0.051312838
1148,0.023539696
1149,0.012669542
1150,0.0101404
1151,0.018450275
1152,0.10038989
1153,0.0032612018
1154,0.010871298
1155,0.08383617
1156,0.006025084
1157,0.28668958
1158,0.691444
1159,0.032302726
1160,0.0036944165
1161,0.19373243
1162,0.038048703
1163,0.045358587
1164,0.024883196
1165,0.067804396
1166,0.015055846
1167,0.20684086
1168,0.010356343
1169,0.0054251216
1170,0.017034495
1171,0.28867203
1172,0.0125027625
1173,0.012937645
1174,0.014973914
1175,0.025813872
1176,0.2907002
1177,0.60123307
1178,0.29632214
1179,0.015457508
1180,0.13624962
1181,0.44214666
1182,0.024675237
1183,0.035086222
1184,0.13158765
1185,0.04010595
1186,0.081258275
1187,0.061740328
1188,0.449148
1189,0.076014005
1190,0.0039267363
1191,0.4069775
1192,0.0025216101
1193,0.66543424
1194,0.034374427
1195,0.08989042
1196,0.004969936
1197,0.0047911364
1198,0.008449561
1199,0.08265552
1200,0.019176105
1201,0.011041674
1202,0.003983263
1203,0.0027088197
1204,0.002745497
1205,0.012675693
1206,0.008122661
1207,0.6107895
1208,0.03430468
1209,0.084345035
1210,0.007900049
1211,0.053113297
1212,0.018890329
1213,0.0018329299
1214,0.003880456
1215,0.8352113
1216,0.009469356
1217,0.06503817
1218,0.003404039
1219,0.087188296
1220,0.009218698
1221,0.035322804
1222,0.03893351
1223,0.07338534
1224,0.0051709875
1225,0.064398095
1226,0.00615154
1227,0.006569563
1228,0.07937864
1229,0.4114912
1230,0.68072295
1231,0.009595807
1232,0.07801632
1233,0.01875921
1234,0.77703196
1235,0.9186059
1236,0.00815623
1237,0.08690453
1238,0.48587784
1239,0.037840247
1240,0.02083749
1241,0.004581917
1242,0.038662676
1243,0.0077501046
1244,0.05489156
1245,0.06794892
1246,0.16754314
1247,0.024494104
1248,0.0035180298
1249,0.1434078
1250,0.007815375
1251,0.1428866
1252,0.059607986
1253,0.018239828
1254,0.117456175
1255,0.047691185
1256,0.042990014
1257,0.022061488
1258,0.009183635
1259,0.0033120005
1260,0.1979925
1261,0.01156737
1262,0.059852757
1263,0.13431886
1264,0.008101337
1265,0.0025442191
1266,0.021565
1267,0.049214114
1268,0.07213641
1269,0.024417482
1270,0.038048945
1271,0.004268265
1272,0.23507722
1273,0.12319017
1274,0.02846054
1275,0.08465229
1276,0.8179619
1277,0.01448696
1278,0.283646
1279,0.054367315
1280,0.008677934
1281,0.19514379
1282,0.004952068
1283,0.031299215
1284,0.03438395
1285,0.013015729
1286,0.017379548
1287,0.009059788
1288,0.12948468
1289,0.012982883
1290,0.05388397
1291,0.015803128
1292,0.13519062
1293,0.05015897
1294,0.64436376
1295,0.02361207
1296,0.010171127
1297,0.013020392
1298,0.0015937302
1299,0.0038201027
1300,0.09721014
1301,0.011278168
1302,0.01815671
1303,0.16322576
1304,0.08138843
1305,0.0052140947
1306,0.006295013
1307,0.10584803
1308,0.0048140297
1309,0.03237023
1310,0.06411833
1311,0.001995248
1312,0.011501252
1313,0.16353899
1314,0.010267051
1315,0.08437942
1316,0.012930633
1317,0.5431609
1318,0.026135907
1319,0.015019362
1320,0.0077960864
1321,0.0059960145
1322,0.06236919
1323,0.054493446
1324,0.03120051
1325,0.06076309
1326,0.006925108
1327,0.03332689
1328,0.04300648
1329,0.052872565
1330,0.018893661
1331,0.012014164
1332,0.010728541
1333,0.02086678
1334,0.020515295
1335,0.05511138
1336,0.085805245
1337,0.007768585
1338,0.03884537
1339,0.13305344
1340,0.033020765
1341,0.0098468065
1342,0.022894181
1343,0.00644667
1344,0.017176555
1345,0.011354967
1346,0.0113477595
1347,0.058847267
1348,0.07963617
1349,0.062160764
1350,0.009629445
1351,0.042937685
1352,0.034976974
1353,0.007820345
1354,0.008471634
1355,0.009796251
1356,0.009597856
1357,0.045476288
1358,0.01399792
1359,0.010276708
1360,0.0075342297
1361,0.11302265
1362,0.0029905618
1363,0.004578545
1364,0.006195491
1365,0.068738155
1366,0.0050705187
1367,0.009068753
1368,0.13149157
1369,0.85044175
1370,0.0034749364
1371,0.091105014
1372,0.0076879896
1373,0.018173337
1374,0.06370464
1375,0.104151264
1376,0.0073371325
1377,0.09910444
1378,0.008426784
1379,0.019980129
1380,0.0049931128
1381,0.16545609
1382,0.07285356
1383,0.0114908805
1384,0.0056626545
1385,0.0068511195
1386,0.0070489882
1387,0.021827005
1388,0.034234863
1389,0.051223546
1390,0.021276124
1391,0.01136661
1392,0.017404811
1393,0.036167495
1394,0.10546911
1395,0.028316874
1396,0.09338145
1397,0.020553783
1398,0.0123357745
1399,0.10721992
1400,0.031063337
1401,0.009813315
1402,0.0044491207
1403,0.004445112
1404,0.07134519
1405,0.010227955
1406,0.006119938
1407,0.05847181
1408,0.026617782
1409,0.016496697
1410,0.010085334
1411,0.0075059016
1412,0.004115423
1413,0.012979815
1414,0.0089267595
1415,0.01063124
1416,0.009360523
1417,0.08448691
1418,0.00378405
1419,0.49466756
1420,0.019766234
1421,0.008469071
1422,0.21386637
1423,0.002589677
1424,0.060728643
1425,0.0077737547
1426,0.009083406
1427,0.014225007
1428,0.00907363
1429,0.025264023
1430,0.022848573
1431,0.10757899
1432,0.008061584
1433,0.040535137
1434,0.008305388
1435,0.0038007083
1436,0.3953407
1437,0.017721327
1438,0.004129426
1439,0.016141018
1440,0.3353373
1441,0.011163684
1442,0.010018856
1443,0.0039688093
1444,0.020727333
1445,0.0053248205
1446,0.3941776
1447,0.11364184
1448,0.019026063
1449,0.006082369
1450,0.0052486095
1451,0.1292671
1452,0.01742302
1453,0.010836303
1454,0.004255274
1455,0.018527605
1456,0.22959566
1457,0.0130077815
1458,0.003179292
1459,0.0057163863
1460,0.019654972
1461,0.0041617756
1462,0.008958548
1463,0.31350926
1464,0.005465017
1465,0.011072572
1466,0.015864601
1467,0.12510037
1468,0.0032002602
1469,0.055014834
1470,0.009101416
1471,0.42310426
1472,0.008442549
1473,0.017654467
1474,0.021160714
1475,0.37422928
1476,0.21886386
1477,0.029300593
1478,0.0050048484
1479,0.19770116
1480,0.014919555
1481,0.019873176
1482,0.053715613
1483,0.0040328666
1484,0.0059240507
1485,0.37837315
1486,0.504693
1487,0.030354593
1488,0.00675979
1489,0.03629722
1490,0.026744386
1491,0.047670044
1492,0.04322049
1493,0.01630556
1494,0.036580406
1495,0.13768725
1496,0.011929048
1497,0.008418282
1498,0.092967756
1499,0.044673026
1500,0.0050845337
1501,0.08385917
1502,0.027467616
1503,0.114155866
1504,0.041146096
1505,0.0025217996
1506,0.06449107
1507,0.043181263
1508,0.02213307
1509,0.03571667
1510,0.028771713
1511,0.003873188
1512,0.022721251
1513,0.013450938
1514,0.018731099
1515,0.010814902
1516,0.003033813
1517,0.19609615
1518,0.19988197
1519,0.012167029
1520,0.026733503
1521,0.03173153
1522,0.043050077
1523,0.024980262
1524,0.0030720136
1525,0.043100845
1526,0.19080558
1527,0.033315264
1528,0.019557033
1529,0.021853546
1530,0.039781615
1531,0.011614215
1532,0.04239013
1533,0.13368067
1534,0.08552203
1535,0.008962516
1536,0.0103432285
1537,0.6204656
1538,0.013171912
1539,0.0025560155
1540,0.0045808232
1541,0.25687012
1542,0.006696634
1543,0.012013728
1544,0.025204487
1545,0.018565174
1546,0.006330434
1547,0.084128216
1548,0.04918192
1549,0.078710355
1550,0.009667604
1551,0.016632417
1552,0.020793952
1553,0.097594574
1554,0.010178378
1555,0.46058232
1556,0.011707235
1557,0.0017744107
1558,0.353344
1559,0.07666668
1560,0.10140125
1561,0.019446611
1562,0.007162274
1563,0.08941742
1564,0.004332016
1565,0.021867897
1566,0.013305189
1567,0.0061241486
1568,0.0035487758
1569,0.024747891
1570,0.3865241
1571,0.0154593205
1572,0.032608114
1573,0.030875182
1574,0.0031948753
1575,0.0150511805
1576,0.014868824
1577,0.005545245
1578,0.010698319
1579,0.008174928
1580,0.006474443
1581,0.005598084
1582,0.0135469055
1583,0.0064172214
1584,0.003207396
1585,0.0109512275
1586,0.18047364
1587,0.10724006
1588,0.31899318
1589,0.004209719
1590,0.00562195
1591,0.026164128
1592,0.003976041
1593,0.008377779
1594,0.27090928
1595,0.129268
1596,0.008211519
1597,0.011372592
1598,0.011387618
1599,0.031189697
1600,0.0053236084
1601,0.0056792656
1602,0.008349684
1603,0.0711948
1604,0.006720172
1605,0.007313488
1606,0.040897615
1607,0.04139035
1608,0.042752832
1609,0.01529096
1610,0.0023988923
1611,0.0296597
1612,0.14619681
1613,0.019203456
1614,0.21145885
1615,0.0058032665
1616,0.93136156
1617,0.6977286
1618,0.01629851
1619,0.10084829
1620,0.55414164
1621,0.48352754
1622,0.058874577
1623,0.79888797
1624,0.039002765
1625,0.0045879907
1626,0.002612782
1627,0.015518954
1628,0.018303422
1629,0.02114019
1630,0.0068276725
1631,0.005724696
1632,0.30859867
1633,0.0743178
1634,0.020649908
1635,0.009768223
1636,0.018137498
1637,0.016954422
1638,0.01372148
