Id,Probability
1038,0.009495251
1039,0.0046089552
1040,0.0015349692
1041,0.00206657
1042,0.019301008
1043,0.06355032
1044,0.008215438
1045,0.0631857
1046,0.020740734
1047,0.048510365
1048,0.0072694123
1049,0.02346364
1050,0.0059298547
1051,0.008226086
1052,0.067621276
1053,0.00841192
1054,0.009744189
1055,0.024793986
1056,0.0055349628
1057,0.007245896
1058,0.16992459
1059,0.12065733
1060,0.050994467
1061,0.012639759
1062,0.011655576
1063,0.00038908835
1064,0.035962004
1065,0.004468995
1066,0.0031967815
1067,0.009902139
1068,0.008939911
1069,0.034847435
1070,0.009008965
1071,0.027444828
1072,0.023969375
1073,0.014850327
1074,0.008778885
1075,0.0026129335
1076,0.07290546
1077,0.008956567
1078,0.010253683
1079,0.18785997
1080,0.0047874046
1081,0.0070757815
1082,0.069243394
1083,0.01753162
1084,0.039606564
1085,0.020116547
1086,0.026707016
1087,0.027574195
1088,0.0705248
1089,0.017419463
1090,0.005962798
1091,0.0057428717
1092,0.005717224
1093,0.032140307
1094,0.003654276
1095,0.05187235
1096,0.015531745
1097,0.0011982175
1098,0.022709034
1099,0.0038122807
1100,0.007925305
1101,0.02432082
1102,0.011551162
1103,0.008722262
1104,0.018214695
1105,0.034772087
1106,0.009859428
1107,0.052247077
1108,0.03897725
1109,0.0074218153
1110,0.01445732
1111,0.0076585514
1112,0.009409389
1113,0.013626942
1114,0.0020037994
1115,0.008936594
1116,0.031753328
1117,0.006162774
1118,0.011118861
1119,0.024066065
1120,0.018650891
1121,0.008878267
1122,0.00115434
1123,0.04556207
1124,0.003018479
1125,0.0047288877
1126,0.032881785
1127,0.015944473
1128,0.016909389
1129,0.024554474
1130,0.0050861114
1131,0.009582746
1132,0.42822316
1133,0.0
1134,0.026536683
1135,0.039855886
1136,0.026469849
1137,0.006869839
1138,0.021473082
1139,0.008088624
1140,0.030602666
1141,0.18728107
1142,0.010929752
1143,0.14461619
1144,0.037755877
1145,0.04566446
1146,0.0051529063
1147,0.005035521
1148,0.0032412924
1149,0.0011330788
1150,0.0032404698
1151,0.013479704
1152,0.0031276601
1153,0.0061657657
1154,0.0009274623
1155,0.048596434
1156,0.018250288
1157,0.12816097
1158,0.1668745
1159,0.008031067
1160,0.0026232733
1161,0.06387885
1162,0.050008364
1163,0.031657256
1164,0.0008680273
1165,0.021431468
1166,0.068059385
1167,0.42873427
1168,0.012508658
1169,0.0069245896
1170,0.059527773
1171,0.12397651
1172,0.039558604
1173,0.0080139795
1174,0.045041695
1175,0.0009919022
1176,0.014139153
1177,0.45015612
1178,0.0041254433
1179,6.4669184e-05
1180,0.038137674
1181,0.06088675
1182,0.008486632
1183,0.03901239
1184,0.13797106
1185,0.04688865
1186,0.039913077
1187,0.008095449
1188,0.27639797
1189,0.03470683
1190,0.0008284264
1191,0.029529566
1192,0.009517377
1193,0.07275159
1194,0.00761559
1195,0.06429139
1196,0.002629462
1197,0.009595757
1198,0.016944444
1199,0.024986748
1200,0.003183903
1201,0.009061046
1202,0.010222275
1203,0.01244217
1204,0.007053231
1205,0.057027277
1206,0.020945186
1207,0.04044195
1208,0.0060796565
1209,0.0469058
1210,0.0054658283
1211,0.0035831614
1212,0.04370347
1213,0.011002452
1214,0.0024774026
1215,0.12170798
1216,0.016180739
1217,0.004089862
1218,0.017311685
1219,0.01510643
1220,0.014224224
1221,0.010179988
1222,0.0049605244
1223,0.009775998
1224,0.001314496
1225,0.018585868
1226,0.005715218
1227,0.0036377301
1228,0.023708442
1229,0.027293898
1230,0.04272772
1231,0.0039988193
1232,0.0250334
1233,0.012600424
1234,0.08287856
1235,0.10660882
1236,0.0030520875
1237,0.03501226
1238,0.03954989
1239,0.029079495
1240,0.048855342
1241,0.004495782
1242,0.008917622
1243,0.027680207
1244,0.010588283
1245,0.0671995
1246,0.051771563
1247,0.03593175
1248,0.005826024
1249,0.02306333
1250,0.004991156
1251,0.18259381
1252,0.0139729455
1253,0.0039023722
1254,0.06504828
1255,0.004808233
1256,0.055817313
1257,0.0085855825
1258,0.0411744
1259,0.010060647
1260,0.028080832
1261,0.013522388
1262,0.0063578025
1263,0.030845294
1264,0.0005582277
1265,0.005243558
1266,0.0067093363
1267,0.009401703
1268,0.0028000881
1269,0.01223415
1270,0.015536213
1271,0.0032310698
1272,0.01877957
1273,0.0046216124
1274,0.009132228
1275,0.122368604
1276,0.02037348
1277,0.05841199
1278,0.03210176
1279,0.04926783
1280,0.016143676
1281,0.04066812
1282,0.000967243
1283,0.0010368979
1284,0.0073054438
1285,0.016379884
1286,0.0016573777
1287,0.0004358594
1288,0.008605017
1289,0.008071148
1290,0.050194934
1291,0.018712768
1292,0.08950109
1293,0.002479678
1294,0.13878621
1295,0.011031416
1296,0.01705227
1297,0.022389784
1298,1.06820906e-10
1299,0.0023120828
1300,0.14484927
1301,0.012250815
1302,0.022866223
1303,0.07745664
1304,0.11540925
1305,0.003920175
1306,0.010890476
1307,0.021103684
1308,0.009429602
1309,0.026864612
1310,0.044463165
1311,0.011931999
1312,0.004178058
1313,0.01241458
1314,0.122685716
1315,0.003432759
1316,0.0023920313
1317,0.22521663
1318,0.06237676
1319,0.023445316
1320,0.023821797
1321,0.0058069373
1322,0.031854607
1323,0.020196408
1324,0.01461558
1325,0.007247241
1326,0.0013049323
1327,0.009747047
1328,0.010101781
1329,0.0038211625
1330,0.009961048
1331,0.0391008
1332,0.0050964323
1333,0.0016495239
1334,0.04369324
1335,0.037281077
1336,0.07498312
1337,0.008072523
1338,0.052937184
1339,0.022481486
1340,0.034415547
1341,0.012018958
1342,0.0035095818
1343,0.011571646
1344,0.040201675
1345,0.054840483
1346,0.025180012
1347,0.042310037
1348,0.043186575
1349,0.08003423
1350,0.008197147
1351,0.035804566
1352,0.020573024
1353,0.002029785
1354,0.008781251
1355,2.981065e-09
1356,0.0061077545
1357,0.10741429
1358,0.016050942
1359,0.0342947
1360,0.000302003
1361,0.007478871
1362,0.003138222
1363,0.0046613687
1364,0.008135283
1365,0.027424041
1366,0.014834137
1367,0.007917922
1368,0.017625505
1369,0.05249005
1370,0.0003664358
1371,0.018122332
1372,0.03310649
1373,0.0047240197
1374,0.016635256
1375,0.013778359
1376,0.009736114
1377,6.651345e-06
1378,0.012925156
1379,0.0021934416
1380,0.0040662144
1381,0.022609876
1382,0.061427984
1383,0.0030266247
1384,0.0068612397
1385,0.024053752
1386,0.014019779
1387,0.0010062793
1388,0.033646453
1389,0.009363146
1390,0.0065012663
1391,0.011852171
1392,0.0665921
1393,0.032709233
1394,0.020372279
1395,0.008322505
1396,0.006956696
1397,0.013116864
1398,0.0039135925
1399,0.033915494
1400,0.0023721803
1401,0.014724408
1402,0.00429347
1403,0.00711884
1404,0.034707792
1405,0.056483246
1406,0.005939667
1407,0.12126202
1408,0.0031904639
1409,0.025391197
1410,0.0031137192
1411,0.023298407
1412,0.0016194329
1413,0.008391691
1414,0.024448536
1415,0.005038563
1416,0.01543852
1417,0.016113386
1418,0.0005133735
1419,0.06182085
1420,0.029632334
1421,0.0060045407
1422,0.06847884
1423,0.0012820228
1424,0.032640748
1425,0.0062361956
1426,0.021850336
1427,0.021721805
1428,0.0037712962
1429,0.007350344
1430,0.0340092
1431,0.005054013
1432,0.01385377
1433,0.04201397
1434,0.003990346
1435,0.0024747269
1436,0.03542051
1437,0.017078094
1438,0.016468104
1439,0.04126647
1440,0.07160253
1441,0.0031882534
1442,0.006450978
1443,0.0045384313
1444,0.018584253
1445,0.005504918
1446,0.03655424
1447,0.07030498
1448,0.013687513
1449,0.00406131
1450,0.0060544084
1451,0.041499604
1452,0.0575074
1453,0.021501264
1454,0.0059376853
1455,0.00036961006
1456,0.014666749
1457,0.0062736413
1458,0.000560504
1459,0.0080518015
1460,0.03751106
1461,0.0010326323
1462,0.03699513
1463,0.09053804
1464,0.007977429
1465,0.009844597
1466,0.009142084
1467,0.17510268
1468,0.00395171
1469,0.010252917
1470,0.009738743
1471,0.085933
1472,9.59504e-05
1473,0.0050097657
1474,0.013753357
1475,0.031367734
1476,0.13636225
1477,0.030454269
1478,0.0040765386
1479,0.0047612493
1480,0.010207643
1481,0.00031016662
1482,0.0036709616
1483,0.0043094265
1484,0.007660867
1485,0.18938476
1486,0.09932747
1487,0.026260441
1488,0.0008595249
1489,0.019251892
1490,0.012325474
1491,0.0038651386
1492,0.019701034
1493,0.026041986
1494,0.008767042
1495,0.008864009
1496,0.0034474025
1497,0.010728202
1498,0.02756549
1499,0.1612876
1500,0.00012591228
1501,0.06373719
1502,0.023086786
1503,0.026709443
1504,0.031359937
1505,0.008967139
1506,0.009096648
1507,0.015497747
1508,0.0103054065
1509,0.060586333
1510,0.0022519694
1511,0.019046342
1512,0.010000467
1513,0.06267541
1514,0.0009725259
1515,0.006915866
1516,0.0021093092
1517,0.12794921
1518,0.015621841
1519,0.016753923
1520,0.0013514922
1521,0.013387855
1522,0.027084477
1523,0.01751804
1524,0.0064020134
1525,0.024824305
1526,0.02447387
1527,0.056856323
1528,0.00048540538
1529,0.003335572
1530,0.05718186
1531,0.018928014
1532,0.014841015
1533,0.14133462
1534,0.022028573
1535,0.0052167317
1536,0.07978119
1537,0.009923358
1538,0.029071966
1539,0.007361086
1540,0.0070500155
1541,0.005762918
1542,0.0063962163
1543,0.000213383
1544,0.013131859
1545,0.0049163066
1546,0.006834207
1547,0.072730325
1548,0.0451064
1549,0.023482395
1550,0.035860352
1551,0.0335647
1552,0.08472257
1553,0.15152423
1554,0.00084006763
1555,0.053608336
1556,0.0444654
1557,0.0064082127
1558,0.060722522
1559,0.070617594
1560,0.030603418
1561,0.009246335
1562,0.012548979
1563,0.011582237
1564,0.011750358
1565,0.012946254
1566,0.03841809
1567,0.0020682998
1568,0.009558226
1569,0.008467866
1570,0.011130234
1571,0.008341496
1572,0.009927565
1573,0.004627965
1574,0.0023850051
1575,0.005616754
1576,0.0032762121
1577,0.008532269
1578,0.060238093
1579,0.01646399
1580,0.0031876718
1581,0.0023415177
1582,0.032511353
1583,0.0014383442
1584,0.00700041
1585,0.057322025
1586,0.05681347
1587,0.11338626
1588,0.03606045
1589,0.009468794
1590,0.0055851317
1591,0.02609554
1592,0.009724145
1593,0.008201373
1594,0.016213648
1595,0.031504
1596,0.017690295
1597,0.011558966
1598,0.017412795
1599,0.04077382
1600,0.0070794444
1601,0.007341999
1602,0.0028721374
1603,0.020390196
1604,0.009829758
1605,0.0133609865
1606,0.018601442
1607,0.011487349
1608,0.00091056695
1609,0.0521973
1610,0.0021466191
1611,0.0022764911
1612,0.08950172
1613,0.012739759
1614,0.009315428
1615,0.0082446635
1616,0.0153808305
1617,0.04633862
